#ActLogModel=2.0.0
+-------------+ Condor Instruments Report +-------------+
SOFTWARE_VERSION : 2.2.2
LOG_FILE_VERSION : 1.0.3
LOG_CREATION_SV : 2.2.2
SUBJECT_NAME : IZTECH_S004_e
SUBJECT_GENDER : 
SUBJECT_DATE_OF_BIRTH : 01/01/2000
DEVICE_PLACEMENT : 
SUBJECT_DESCRIPTION : -
DEVICE_ID : 4536
DEVICE_MODEL : AL0101
HARDWARE_VERSION : 1.0
FIRMWARE_VERSION : 1.8
MEMORY_SIZE : 7963136
LOG_SIZE : 260908
MEMORY_USAGE : 3.28 %
BATTERY_VOLTAGE : 4.1953
ERROR_FLAG : -
ERROR_CODE : 0
POWER_DOWN_FLAG : 0
TAT_THRESHOLD : -
ORIENTATION : 16
MODE : -
INTERVAL : -
DATA_CORRECTION : 0
DATA_CORRECTION : 0
FILE_DATE_TIME : 21/01/2025 15:25:18
CONNECTION_SYSTEM_DATE_TIME : 21/01/2025 15:24:53
CONNECTION_DEVICE_DATE_TIME : 21/01/2025 15:24:53
DEVICE_PLACEMENT : 
+-------------------------------------------------------+
DATE/TIME;EVENT;TEMPERATURE;ORIENTATION;PIM;PIMn;TAT;TATn;ZCM;ZCMn;LIGHT;IR LIGHT;CAP_SENS_1;CAP_SENS_2;F1;F2;F3;F4;F5;F6;F7;F8;MELANOPIC EDI;CLEAR;STATE
21/01/2025 09:10:18;0;9.12;2;0;0;0;0;0;0;2178.89;1.01;203;148;0.1098;0.1926;0.2555;0.3300;0.3695;0.4042;0.4939;0.6886;2171.70;1.89;0
21/01/2025 09:10:48;0;9.12;2;0;0;0;0;0;0;2165.67;1.00;203;148;0.1092;0.1915;0.2539;0.3278;0.3672;0.4017;0.4904;0.6829;2159.68;1.88;0
21/01/2025 09:11:18;0;9.12;2;0;0;0;0;0;0;2156.02;0.99;203;147;0.1087;0.1908;0.2528;0.3262;0.3654;0.3995;0.4874;0.6779;2152.69;1.86;0
21/01/2025 09:11:48;0;9.12;2;0;0;0;0;0;0;2150.47;0.99;203;147;0.1085;0.1905;0.2522;0.3253;0.3643;0.3982;0.4854;0.6743;2150.19;1.85;0
21/01/2025 09:12:18;0;9.12;2;0;0;0;0;0;0;2146.24;0.98;203;148;0.1083;0.1904;0.2519;0.3246;0.3634;0.3970;0.4836;0.6709;2149.69;1.85;0
21/01/2025 09:12:48;0;9.19;2;0;0;0;0;0;0;2137.01;0.97;203;148;0.1079;0.1898;0.2509;0.3232;0.3617;0.3948;0.4804;0.6654;2144.30;1.83;0
21/01/2025 09:13:18;0;9.19;2;0;0;0;0;0;0;2119.57;0.96;203;148;0.1072;0.1886;0.2492;0.3206;0.3586;0.3910;0.4754;0.6574;2132.25;1.81;0
21/01/2025 09:13:48;0;9.19;2;0;0;0;0;0;0;2100.56;0.94;203;148;0.1064;0.1873;0.2471;0.3177;0.3552;0.3870;0.4700;0.6489;2117.96;1.79;0
21/01/2025 09:14:18;0;9.25;2;0;0;0;0;0;0;2081.71;0.93;203;147;0.1055;0.1859;0.2451;0.3149;0.3518;0.3830;0.4648;0.6407;2103.15;1.77;0
21/01/2025 09:14:48;0;9.25;2;0;0;0;0;0;0;2061.02;0.91;203;147;0.1046;0.1843;0.2429;0.3117;0.3482;0.3787;0.4592;0.6321;2086.68;1.75;0
21/01/2025 09:15:18;0;9.25;2;0;0;0;0;0;0;2039.45;0.90;203;148;0.1036;0.1828;0.2406;0.3086;0.3444;0.3743;0.4534;0.6232;2069.79;1.73;0
21/01/2025 09:15:48;0;9.25;2;0;0;0;0;0;0;2019.48;0.88;203;148;0.1028;0.1814;0.2385;0.3056;0.3409;0.3702;0.4481;0.6148;2053.99;1.71;0
21/01/2025 09:16:18;0;9.25;2;0;0;0;0;0;0;2001.30;0.87;203;148;0.1020;0.1802;0.2368;0.3029;0.3377;0.3663;0.4428;0.6068;2041.52;1.69;0
21/01/2025 09:16:48;0;9.25;2;0;0;0;0;0;0;1984.63;0.86;203;148;0.1014;0.1793;0.2352;0.3005;0.3347;0.3627;0.4379;0.5990;2030.91;1.67;0
21/01/2025 09:17:18;0;9.31;2;0;0;0;0;0;0;1971.40;0.85;203;148;0.1009;0.1787;0.2341;0.2986;0.3322;0.3597;0.4337;0.5921;2024.58;1.66;0
